Year,CountyFIPS,Age_0_4_Y,Age_10_14_Y,Age_15_19_Y,Age_20_24_Y,Age_25_29_Y,Age_30_34_Y,Age_35_39_Y,Age_40_44_Y,Age_45_49_Y,Age_50_54_Y,Age_55_59_Y,Age_5_9_Y,Age_60_64_Y,Age_65_69_Y,Age_70_74_Y,Age_75_79_Y,Age_80_84_Y,Age_85_Plus_Y,Origin_H,Origin_NH,Race_AIAN,Race_AS,Race_B,Race_W,Sex_F,Sex_M,Personal Income,Per Capita PI,GDP,Labor Force,UnemploymentRate,Total_Active_MDs,Total_MDs,Emergency_Patn_Care,Psychiatry_Tot,MD_Less_35,MD_35_44,MD_45_54,MD_55_64,MD_65_74,MD_75_Plus,Total_Hospitals,Hospital_Beds,Nursing_Facility_Beds,Home_Health_Agencies,Comm_Mental_Health_Ctrs,BENES_FFS_CNT,BENE_AVG_AGE,BENES_ER_VISITS_PCT,BENE_DUAL_PCT,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_STDZD_PYMT_PC,IP_MDCR_PYMT_PER_USER,BENES_OP_PCT,ASC_MDCR_STDZD_PYMT_AMT,IRF_MDCR_STDZD_PYMT_AMT,IP_MDCR_PYMT_AMT,Murder and Nonnegligent Manslaughter,Manslaughter by Negligence,Rape,Robbery,Aggravated Assault,Other Assaults - Simple,Burglary,Larceny - Theft,Motor Vehicle Theft,Arson,Human Trafficking,opioid_dispensing_rate,Heroin Incident Count,Average Heroin Quantity,Heroin Arrests,Heroin Drug Quantity,Fentanyl Incident Count,Fentanyl Arrests,Average Fentanyl Quantity,Fentanyl Drug Quantity,WT_BUPRENORPHINE,WT_CODEINE,WT_DIHYDROCODEINE,WT_FENTANYL,WT_HYDROCODONE,WT_HYDROMORPHONE,WT_LEVORPHANOL,WT_MEPERIDINE,WT_METHADONE,WT_MORPHINE,"WT_OPIUM, POWDERED",WT_OXYCODONE,WT_OXYMORPHONE,WT_TAPENTADOL,QS_BUPRENORPHINE,QS_CODEINE,QS_DIHYDROCODEINE,QS_FENTANYL,QS_HYDROCODONE,QS_HYDROMORPHONE,QS_LEVORPHANOL,QS_MEPERIDINE,QS_METHADONE,QS_MORPHINE,"QS_OPIUM, POWDERED",QS_OXYCODONE,QS_OXYMORPHONE,QS_TAPENTADOL,Total_Opioids_Q_Weight,Total_Opioids_Q_Sales,Total_Dispensations,Total_Prescriptions,Total_Incidents,Survival_N,Drug_Pharma_Opioid,Drug_Pharma_Other,Drug_Pharma_Stimulant,Drug_Fentanyl,Drug_Heroin,Drug_Unknown,Drug_Pharma_Total,Drug_Illicit_Total,Avg_ED_Visits_All,Avg_ED_Visits_Heroin,Avg_ED_Visits_Stimulant,n_quarters_observed,Deaths,Flag,Population,GDP Per Capita,CZ,Population_vol,GDP_vol,UnemploymentRate_vol,Total Crime_vol,opioid_dispensing_rate_vol,Deaths_vol,Heroin Incident Count_vol,Average Heroin Quantity_vol,Fentanyl Incident Count_vol,Average Fentanyl Quantity_vol,Total_Dispensations_vol,Total_Prescriptions_vol,Total_Opioids_Q_Weight_vol,Total_Opioids_Q_Sales_vol
2017,42069,528.8863302939702,599.3611766235214,637.0591840145593,606.510798714925,639.4733421233449,606.6036509498783,577.1694924696837,554.0957120837899,648.015747739048,689.0564355884046,742.1679139816896,563.6594922839793,689.3349922932646,607.9500083567011,465.37540158591617,325.5863618637301,232.96625749781796,286.72770153577596,735.9932403572953,9264.006759642705,32.080447176363535,318.29746141989636,424.6596965588962,9224.962394844842,5124.09701201508,4875.90298798492,9363303.0,43473.0,9712597.0,4929.989414845216,5.3,28.41278389570837,34.262474697765974,0.557113409719772,0.7892439971030102,6.5925086816839675,5.75683856710431,5.014020687477948,6.8710653865438545,5.339003509814481,3.8997938680384037,0.23213058738323833,42.15491466879608,9.099519025422941,0.7428178796263626,0.0,1538.2829764712435,70,3308.0,2733.9999999999995,15451611.589815967,10044.71,16562.7,7473.999999999999,137387.13810841428,861020.863897194,4604423.619751527,0.139278352429943,0.0,2.5534364612156213,5.478281862244424,14.577800887667367,44.52264666010511,28.644914483091608,119.45440026741444,10.074467492432541,1.4392096417760776,0.0,11210.0,0.32498282233653364,0.0062499999999999,0.5106872922431243,0.0020311426396033352,0.04642611747664766,0.04642611747664766,0.001,4.6426117476647665e-05,5661.871485473268,709.5385489981244,0.19836208657542387,120.63123038496536,6428.276231644041,622.3632677765604,0.0,35.76695946071422,452.38213522999496,2497.048817248231,3.4763876766513766,16209.466274837974,50.22400903452246,394.73806384519673,2106.8636372077476,100.93037939423202,0.09285223495329532,995.7009415216623,1741.5829449014839,699.5951642556037,0.0,5.849690802057605,115.64745863432933,802.5682928188081,3.1105498709353934,2727.162992813237,23.863024382996898,32.8232650559899,33185.98177369682,9355.791193894038,10460.268528663486,10184.358112499767,,,,,,,,,,,5.176,3.466,1.328,4.0,4.085498337944994,0,215396,45.09181693253357,469,0.0006501769639140065,0.02585810098190322,-0.07275935428242875,-0.014109312220409898,-0.04534342558131499,0.0946600028404101,0.3358220596572985,-3.088289576759098,,,0.60873235143249,0.6163228787136958,-0.15074918013687544,-0.05300682004748403
2018,42069,523.493727436614,610.9898461866429,638.9348459780981,595.9746224180999,627.9978311343446,616.1802939091023,591.8500702100741,553.477831690464,632.8638758741502,668.8726069487119,734.5410392944699,562.6538017712403,698.4396216534357,615.2070849611412,478.86514568011086,339.0474601563622,231.99447588063825,278.61581881629985,789.6432030623641,9210.356796937636,32.81104453126086,331.400818422382,456.11059361111495,9179.677543435242,5114.583767801614,4885.416232198386,9768648.0,45280.0,10070241.0,4903.907202209647,4.8,27.805969941746493,34.01596989540321,0.5097761155986857,0.6951492485436622,6.117313387184228,5.746567121294275,5.051417872750613,6.627089502782914,5.514850705113054,4.2172387744982185,0.2317164161812208,43.19193997617955,9.083283514303854,0.7414925317799064,0.0,1523.2110334088727,71,3332.0,2635.0,15760219.574475972,10346.71,17884.45,7446.0,142187.6346851669,712646.8502787548,4822926.995425918,0.1853731329449766,0.0,3.7074626588995327,3.846492508608265,42.867536993525846,29.56701470472377,25.53514906317053,99.68440224116118,6.719776069255403,2.2708208785759636,0.0,8370.0,0.4634328323624416,0.009412,0.32440298265370904,0.004361829818195299,0.0,0.0,0.0,0.0,7412.082944744903,678.6528980772172,0.04950204142162656,79.53045680574287,4297.290267364597,289.478140007693,0.0,53.33762877639828,258.8144016386985,2263.0617880165537,1.785143270260125,10987.355510624197,19.013573484227063,255.30514734846906,2470.0969964918136,84.76186503909055,0.04634328323624415,696.0761142083873,1326.43745278778,410.9722357390132,0.0,4.727014890096904,77.62499942070896,800.626561189354,1.6220149132685455,2188.144461282504,8.851567098122633,24.561940115209403,26595.757402200383,8094.549566458585,9327.976049791223,8684.592248622446,2.3171641618122076,0.6488059653074181,0.13902984970873247,0.0926865664724883,0.0,0.2317164161812208,1.1122387976698598,0.32440298265370904,0.2317164161812208,2.085447745630987,6.038,3.851,1.268,4.0,4.495298473915684,0,215781,46.66880309202386,469,0.0017858100145300426,0.0361609361429025,-0.0990909026442317,-0.05845767450783068,-0.29215235258268457,0.09558835401064658,0.3548891339242024,0.40940400711682123,,,-0.1145660682197498,-0.1593025751949515,-0.2213758441149043,-0.14480458843621058
2019,42069,517.6796321932744,610.6962122018863,644.0321691985017,594.6764328674016,599.8620261779862,633.9850821592439,603.0567220568286,557.5901807086669,613.4742086182708,655.1441548640402,721.2604695739942,569.5818652393939,706.3981887463365,620.6043994203247,500.4097544714167,348.7311501368164,231.82380094729677,270.99355041831996,818.2125445058176,9181.787455494183,34.076756040984705,337.34136482963936,485.82527328539743,9142.756605843979,5105.170314330294,4894.829685669705,10085073.0,46711.0,10429957.0,4907.886268826714,4.9,31.159859803780854,37.22515197955395,0.6481991638230786,0.7407990443692327,8.704388771338484,6.204191996592325,4.676293967580782,6.343091817411556,5.833792474407708,4.676293967580782,0.23184649791286993,43.15154433450781,9.0747882935231,0.7407990443692327,0.0,1502.2015621599849,71,3269.0000000000005,2570.0,15683606.626447452,10440.41,18767.41,7538.0,150399.1054851539,579159.6097841033,4882517.188852826,0.046299940273077045,0.0,3.2872957593884706,3.657695281573087,58.80092414680785,24.63156822527699,17.59397730376928,78.61729858368483,5.602292773042323,1.3426982679192343,0.0,7309.999999999999,0.37039952218461636,0.1636375,0.4629994027307705,0.06061125181148516,0.0,0.0,0.0,0.0,7642.179087868028,593.8930165800086,0.0,52.89130278771941,3205.319345761935,177.5300093803679,0.0,15.35837021895242,206.85456170161538,1601.7535646787014,2.366852946759699,7704.0351399600895,15.604717963913824,208.72013075103135,2844.066431154304,77.0431006144002,0.0,569.1651657769362,1080.3628063319798,288.0782283790854,0.0,2.3149970136538522,73.66320497446559,600.4176254612631,1.944597491469236,1743.3779510424433,5.139293370311552,20.3719737201539,21426.50610059912,7305.945375330466,7992.29568993856,7393.961561789585,1.4815980887384654,0.6018992235500016,0.0,0.046299940273077045,0.0,0.23149970136538525,0.8333989249153869,0.09259988054615409,0.046299940273077045,1.4352981484653884,5.196,3.099,1.573,4.0,3.1946958788423165,0,215983,48.29063861507618,469,0.0009356964209068508,0.03509750736448325,0.020619287202736203,-0.10301350427663136,-0.1354106107396973,-0.34154017032702955,-0.224079247735116,2.8556681446411014,,,-0.15454002314146997,-0.16088678773697218,-0.21612294848504732,-0.10250249049554405
2020,42069,513.0394035418184,609.4488700420806,647.1218665763505,596.9685300572054,582.3540055396007,641.6008239808109,609.6808466217251,569.641688975081,590.5195811430877,651.9005841170275,709.8019383962994,566.9507606512046,713.4671683546829,627.8214151499265,523.9886981010397,353.3467261145315,231.79099838080347,260.55609425672384,856.5503226794223,9143.449677320577,33.72939468031307,343.78929103317734,510.9516143250178,9111.529699961491,5100.144289432539,4899.855710567461,11095896.0,51480.0,10411118.0,4868.260500419878,9.4,31.08486167236556,36.51311363604731,0.6959297389335573,0.8351156867202687,8.211970919415975,6.356158282259823,4.685926908819286,6.124181702615304,6.0777863866864,5.057089436250516,0.2319765796445191,46.95205972005067,9.093481922065148,0.7423250548624611,0.0,1468.5045397816637,71,2718.0,2421.0,14070714.67344657,9581.66,19820.62,7072.000000000001,120754.94458079513,510765.3371315632,4487569.3957938,0.18558126371561529,0.0,1.3454641619382106,2.226975164587383,39.85357638292838,18.83649826713495,14.614524517604702,69.68576452521353,7.794413076055841,1.4382547937960184,0.09279063185780764,6350.0,0.9743016345069802,0.004265238095238,0.6031391070757496,0.004155628447751914,0.04639531592890382,0.09279063185780764,0.01,0.0004639531592890382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6997.52712966099,6451.1294939662885,2.505347060160806,0.7423250548624611,0.13918594778671145,0.0,0.0,0.18558126371561529,1.299068846009307,0.04639531592890382,0.13918594778671145,2.3661611123740944,6.032,3.202,1.624,4.0,4.268369065459152,0,215539,48.302710878309725,469,-0.0020578332353071715,-0.0018078726870989215,0.6514744841593778,-0.21330404379311285,-0.1407884608570864,0.28973990568708796,0.967138729278894,-3.6471556107425585,,,-0.13292121945192292,-0.1364084311127236,,
2021,42069,504.89948760200514,606.6847803446536,654.1290391264703,608.9065602680948,574.1912489643265,644.9641969422754,615.5719000384182,581.1805983068185,565.3504163523003,652.6941395925811,684.3082164198794,569.5162537087524,714.9502645306721,627.8379766990831,545.2155357961146,358.7711705540101,236.98985850039114,253.8383562531533,904.7735867396768,9095.226413260323,37.67768453502312,348.63429965330977,547.5298898830325,9066.158125928636,5096.1151252296995,4903.8848747703005,11760821.0,54437.0,11308237.0,4777.197132052415,6.4,29.25343565864203,35.085607957675094,0.8331674712904376,0.7868803895520798,6.6653397703235004,5.924746462509778,4.397272765143976,5.971033544248136,6.295043116416639,5.184153154696055,0.23143540869178822,41.70466064626024,9.072268020718099,0.8331674712904376,0.0,1404.8592178408928,71,2866.0,2340.0,14926258.707757251,10624.74,22165.17,8197.0,151186.5693403628,459489.87007216155,4920508.093296242,0.04628708173835764,0.0,6.0173206259864935,1.8514832695343058,14.11755993019908,46.749952555741224,12.17350249718806,69.66205801622824,9.118555102456456,1.944057433011021,0.0,5700.0,1.018315798243868,0.0158545454545454,1.2960382886740138,0.016144934110339144,0.09257416347671528,0.13886124521507293,0.318,0.02943858398559546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6389.005892345505,5916.50736196035,6.295043116416639,1.5274736973658023,0.3702966539068611,0.04628708173835764,0.0,0.8794545530287952,2.1292057599644516,1.5737607791041597,0.4165837356452188,5.87845938077142,11.804,5.601,2.221,4.0,4.860143582527552,0,216043,52.34252903357202,469,0.0023355942977687505,0.08265712463091646,-0.38441169891033233,0.032959035118454105,-0.10798863806409642,0.1298361788107132,0.044184421337123095,1.3129582339128465,0.6908115862621753,3.459466289786131,-0.09097813556656398,-0.08650892866864801,,
2022,42069,501.78447276940904,598.053302433372,658.4009269988412,616.5469293163384,567.5550405561993,642.6419466975666,622.0162224797219,596.199304750869,557.4971031286211,641.7149478563151,667.2537659327926,567.045191193511,708.1344148319815,631.8887601390497,538.215527230591,392.1205098493627,244.49594438006952,248.43568945538817,967.9721900347625,9032.027809965237,42.271147161066054,362.27114716106604,579.5596755504056,9015.898030127462,5090.0115874855155,4909.9884125144845,11753808.0,54479.0,12165831.0,4842.827346465817,4.5,33.69640787949015,39.72190034762456,0.9269988412514484,1.4831981460023176,10.428736964078794,6.8134414831981465,4.449594438006952,6.11819235225956,6.303592120509849,5.052143684820394,0.1853997682502897,36.106604866743915,9.084588644264194,0.8342989571263036,0.0,1332.2827346465817,72,2962.0,2276.0,14437266.234067209,10836.49,22338.21,8154.0,163276.5237543453,478925.09849362687,4780325.283893395,0.2317497103128621,0.0,6.210892236384705,1.8076477404403244,14.785631517960603,51.95828505214368,11.819235225955966,89.59443800695249,5.840092699884125,1.3904982618771726,0.13904982618771725,5300.0,0.5098493626882966,0.0020363636363636,0.556199304750869,0.0010382387022016223,0.1853997682502897,0.1853997682502897,0.0173124999999999,0.003209733487833135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040.926998841252,5556.060254924681,5.608342989571263,1.4831981460023176,0.09269988412514485,0.0,0.0,1.205098493626883,1.7149478563151797,1.2514484356894553,0.09269988412514485,5.5156431054461175,7.091,2.41,1.808,4.0,4.21784472769409,0,215750,56.38855619930475,469,-0.001357131982087978,0.07309988640482601,-0.35222059358935276,0.12945915322629187,-0.07275935428242875,-0.1417437116585858,-0.6917900485778575,-2.0522905526138997,0.6945043125420332,-2.9106225988326253,-0.056021207084171465,-0.06285703229961115,,
2023,42069,506.0544227129921,589.6642189864104,666.379792988252,619.64714537555,562.3649495888916,631.8624116822365,634.083369192543,606.1825904693161,554.5915983028183,625.1069992550538,650.6942805717114,562.7351091739426,696.0388297404718,640.4686220346747,543.9495102325991,404.7695062533835,258.6952800025911,246.71136343656158,1035.105009647284,8964.894990352715,45.899788546337035,366.8744187337766,618.9068262054478,8968.318966514438,5087.103177357339,4912.896822642661,12315868.0,56985.0,13005382.0,4882.867626305391,4.1,,,,,,,,,,,,,9.068909833752075,0.7865891182335984,0.0,1266.223400563568,72,3033.0,2157.0,15075816.363829857,11906.13,22769.09,8258.0,163038.87138342517,579589.5392901264,4718737.015495806,0.3701595850511052,0.0,4.118025383693545,1.4806383402044208,15.50043262401503,47.75058647159256,12.354076151080635,74.58715638779769,6.47779273839434,1.3880984439416444,0.0,5060.0,0.6015093257080458,0.0055876923076923,0.8791290144963748,0.003361049032264035,0.5552393775766578,0.6015093257080458,0.362125,0.2010660596049472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5930.419252000019,5386.886171300603,5.7837435164235185,2.915006732277453,0.0,0.13880984439416444,0.04626994813138815,2.0358777177810783,1.4343683920730323,0.8328590663649866,0.1850797925255526,5.598663723897965,3.933,,1.388,4.0,3.5165160579854993,0,216123,60.1758350568889,469,0.0017273600931098088,0.06673198715726869,-0.09309042306601079,-0.11542241528893804,-0.04634033725870168,-0.1818535263236276,0.16532672457005726,1.009400690768894,1.0968849285750006,3.0405606721419627,-0.01846256612060415,-0.030921756634898045,,
2016,42071,652.5959480312608,673.2816743270225,678.7204348058547,638.528916691095,672.0833033740595,610.7635835347519,579.9562318055026,552.0802797919628,602.4487327688084,670.5162028971079,689.8376299541115,658.5140568912783,620.737717158644,533.5331847353351,384.76925828212603,285.6547622339847,220.31589058320105,275.66219213389303,1016.4213693508333,8983.578630649166,44.9481289742129,259.43809307839376,563.4740220832113,9132.139755864182,5089.481437233938,4910.518562766061,25221184.0,46492.0,27589205.0,5163.374833841258,4.1,17.625271246656084,21.699732486730348,0.5899672383817935,0.5162213335840694,1.8989570485413982,4.480063716461745,4.793483811852073,4.701301430854918,2.949836191908968,2.5626701917209163,0.0737459047977242,19.505791818998052,0.0,0.20280123819374155,0.0,1079.5109909052865,74,2794.0,1259.0000000000002,9292704.207019504,8608.25,16492.77,8014.0,134012.71748128237,396800.05457196955,2862197.59109002,0.1474918095954484,0.05530942859829315,3.521366954091331,5.051594478644107,9.10761924251894,39.73060620977392,19.155498771208862,114.67488196046114,4.406317811664021,0.8480779051738283,0.0,6060.0,0.6821496193789488,0.0038586756756756,0.5899672383817935,0.002632194143468971,0.0,0.0,0.0,0.0,308.6981958064392,300.0816265765491,0.0,54.86714260429976,2691.4959173090856,391.8281937175864,0.0,18.373059330424056,368.69391356611226,2663.209314992727,2.6083926526955055,9509.025180074594,68.1118859040234,127.21168577607425,329.3860837790352,46.05431754617876,0.0,455.1597244115538,899.8844032942295,308.6819210070741,0.0,4.277262478268004,79.94056080073304,481.45013947194246,1.7145922865470877,1572.5945468590696,29.719599633482854,9.900387719094473,16504.20450831061,4218.763539287209,3052.9882762447846,3219.9490047068325,,,,,,,,,,,5.015000000000001,3.567,0.0,4.0,2.2492500963305884,0,542403,50.864772134372416,462,0.0056111838146417625,0.02221053056569744,-0.02409755157905913,-0.02453665583415976,-0.07162965613925465,0.40396070624617664,-0.032279430896802686,0.55397920280714,,,,,-0.15964459720387403,-0.08374838842408039
2017,42071,651.9406614251658,676.9519219853742,673.4913595798987,625.7209505011407,671.2392475382402,622.5899654676153,585.7505392252002,548.8561834207934,593.2209596560677,648.6265778516682,681.4012165066996,652.3434782131047,633.2096807860055,527.6899922000022,416.3477700428816,295.3013252672323,218.1252906689322,277.1928796639776,1045.8405504674506,8954.15944953255,47.129564188855156,266.4449953676069,577.1449078465048,9109.280532597033,5087.228144442775,4912.771855557224,26546133.0,48601.0,28779773.0,5140.271791472735,3.9,17.687318961318603,21.898585380680174,0.6408448899028479,0.4943660579250541,1.8859149617140953,4.229576273358796,4.925350725253317,4.833801455267196,3.0577456175364457,2.709858391589185,0.09154926998612113,18.016896333268637,0.0,0.23802810196391494,0.0,1063.9489960707053,74,2790.0000000000005,1167.0,9301719.917825375,8742.64,16619.59,8075.0,132891.60200236563,404391.21566444624,2893001.332957371,0.27464780995836335,0.018309853997224224,3.8267594854198634,4.449294521325487,12.505630280104146,39.970411275940485,17.870417501290845,109.87743383734258,5.749294155128407,0.6591547439000721,0.0,5460.0,0.6042251819083995,0.0320736666666666,0.6408448899028479,0.019379717076136033,0.054929561991672676,0.0732394159888969,0.0003,1.6478868597501803e-05,270.23000212394305,277.4648447141282,0.0,49.043147903338614,2121.560043276988,478.8153628353908,0.0,15.290831432160159,270.6017145347283,2479.225003643661,1.6478868597501801,7214.306083317159,52.23847138352919,132.1879909329603,339.19004529857875,48.79576090260256,0.0,437.2942430157062,732.2659909109885,301.38019679431073,0.0,2.654928829597513,64.67040431819596,428.90832988497755,1.1718306558223504,1295.3855505956196,23.271824430471995,10.894363128348415,13362.611382957737,3685.88346876522,5462.854799195831,5797.906817491037,,,,,,,,,,,5.984999999999999,4.489,0.0,4.0,3.2225343035114635,0,546154,52.69534417032558,462,0.006891719673628671,0.042248240980221397,-0.05001042057466165,-0.014533556588245844,-0.10426101032440904,0.35957123063126517,-0.12130207085137396,2.117711304993948,,,0.5818506364419722,0.5881314364952583,-0.2111545553268872,-0.13503184074913932
2018,42071,652.2566072900873,679.1753650594889,669.2742127764906,615.5823024183201,664.2326333970963,632.7819143805137,597.0176418876983,548.0578999000785,579.6906253924515,623.6633899434142,676.6454750460022,644.7215391923644,640.1895779451833,537.6653301324461,431.50095280390076,309.30180495822043,221.53828233208537,276.7044451441582,1076.2042913486862,8923.795708651314,47.740298599824186,270.5708269100215,594.8881661209506,9086.800708369205,5084.387302500223,4915.612697499777,28078893.0,51101.0,29902188.0,5184.618268718001,3.5,17.76383203714388,22.477799760115463,0.6006213701083484,0.4732168370550624,2.0202718812735356,3.876737934335704,5.132582617289524,4.950576141499114,3.312517859385437,2.930304260225579,0.09100323789520431,18.32805211209415,0.0,0.25480906610657206,0.0,1067.9229967002225,74,2731.0,1113.0,9605305.306762815,8994.38,17948.02,8030.000000000001,148620.5547193369,416608.56413271185,3018389.752307387,0.21840777094849034,0.09100323789520431,3.7493334012824175,2.9485049078046197,10.701980776476026,39.34980006588634,13.650485684280646,91.96787221689347,4.932375493920073,0.6006213701083484,0.0,4029.9999999999995,0.9646343216891656,0.0041682075471698,1.1102395023214926,0.0040207960599238125,0.07280259031616344,0.09100323789520431,0.00538,0.0003916779359009594,359.10472872844815,220.65638779027756,0.0,106.93549745099929,1603.7759627172477,427.4901545728217,0.0021123671580234827,11.043823064224625,210.3772521026298,2064.651070070673,1.0024916686535708,5598.921102256698,31.367869486796337,129.3520023442434,408.3497290833608,35.4548614839716,0.0,3120.100613179817,589.0093569529204,203.24663151514932,0.01820064757904086,2.0930744715896994,54.12872590006753,349.5252361079007,0.7826278458987571,1080.3904402918656,13.30467338027887,8.772712133097697,10764.680454620871,5865.176882993497,4884.325784311406,5216.068987734583,4.750369018129665,0.9646343216891656,0.2366084185275312,0.12740453305328603,0.0,0.36401295158081726,2.930304260225579,0.21840777094849034,0.36401295158081726,4.386356066548848,6.526999999999999,4.412,0.442,4.0,2.2022783570639444,0,549431,54.423918563022475,462,0.005982210002478894,0.03825884097054555,-0.10821358464023412,-0.15479833052522096,-0.3036824137982226,-0.38067565944388926,0.4678021420831629,-2.040549241801364,0.28169986244930234,2.8866611784996286,-0.11194025168201271,-0.10575290816560567,-0.2161901651610023,0.4645223965319012
2019,42071,644.3880761008901,678.5656653932417,664.4413459986837,600.2745085951651,654.4328423968916,650.7340475875337,604.15461687557,549.4523426607027,566.8946985754201,597.8267767360312,674.8306078896744,642.6112040846299,646.9264646955475,550.9753758174971,448.4970019817562,322.26656343886384,226.3879999492322,276.33986122266924,1092.2686122810867,8907.731387718914,49.19034469503981,277.6271868671027,606.1671964041913,9067.015272033666,5079.950175058157,4920.049824941844,29383610.0,53267.0,30862240.0,5220.304932995607,3.4,18.185741146009924,22.91802274033554,0.6164658015596585,0.5258090660361793,2.1576303054588046,3.7713201977767343,5.3124847016758805,4.768544288535005,3.463087296996905,3.154854396217076,0.08167969467193245,15.302856956363286,0.0,0.2357075123610459,0.0,1056.7855659971967,74,2684.0000000000005,1049.0,9612640.32302808,9096.11,18510.23,8088.0,166251.57969361648,388110.78615707916,3025236.5687513486,0.25383885946574175,0.07252538841878335,3.5900067267297757,2.8284901483325506,10.37113054388602,31.83864551584589,10.498049973618889,86.16016144151462,4.804806982744397,0.3988896363033085,0.0,3470.0000000000005,0.7615165783972251,0.002551119047619,0.7615165783972251,0.001942719448226845,0.09065673552347918,0.1450507768375667,0.008928,0.0008093833347536222,388.8153626813361,171.60737682922627,0.0,48.99967771530522,1275.113020270302,176.77490426830042,0.0,4.454039074866145,174.2465710902923,2108.7146466109793,1.7710699851866896,4621.860782657729,26.663637130097854,97.9817997537763,483.49050189381916,30.116167540899788,0.0,515.8368251285966,504.3415510642194,154.46094598490384,0.0,1.3961137270615795,73.77645136900736,324.6055072153696,1.5411645038991462,967.9963592255015,11.912295047785165,7.488246354239381,9097.002888067398,3076.9621290553023,4453.566526632229,4739.824234721167,5.167433924838314,1.1785375618052294,0.1450507768375667,0.1450507768375667,0.0,0.7433852312925293,2.9554095780654213,0.30823290077982923,0.2901015536751334,4.87733237116318,6.747,4.51,0.514,4.0,1.9763168344118462,0,551531,55.95739858684281,462,0.003814850188815555,0.03160177519562524,-0.02898753687325062,-0.11296617150498323,-0.14961178199982328,-0.10825751355641178,-0.23643714545756794,-0.49095399348675883,0.2193287011253955,0.506504031465262,-0.09232601659410555,-0.09574399697599212,-0.1683254403287915,-0.6450898522140065
2020,42071,632.1214280933611,673.3825234569599,661.1905119378605,599.3440914871179,641.6905291224465,658.838937015779,609.8538224850358,557.1242771168245,552.2040588183155,585.7954021283562,663.8857785793231,641.6362620088601,649.9210413497317,568.4118367428155,468.252834100007,332.27753649011163,229.40517816797842,274.6639508991156,1109.5273153516237,8890.472684648375,49.99810065102447,284.88425729123895,615.6965817145152,9049.421060343222,5079.04005093873,4920.959949061269,31955698.0,57805.0,30174812.0,5161.942111461033,7.3,18.57744188444361,23.009256160674067,0.6512053630379453,0.5245820980027893,2.2430406949084785,3.9434102539520026,5.137286752854902,4.829773109198094,3.635896610295195,3.2198487394653963,0.0723561514486606,16.316312151672964,0.0,0.23515749220814694,0.0,1035.7963970254386,74,2303.0,982.0,8969780.525703618,8659.79,20174.37,7994.0,174370.1668351962,379178.3778112626,2753799.6566700614,0.2170684543459818,0.09044518931082575,3.2198487394653963,2.2611297327706437,10.36501869502063,26.862221225315245,8.212423189422978,64.86728977372422,4.938307336371086,0.7416505523487712,0.0,3250.0,0.6331163251757802,0.0063502857142857,0.6692944009001105,0.004020469555244826,0.16280134075948632,0.1808903786216515,0.0068,0.0011070491171645072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4122.763064355369,4360.760535507877,4.775505995611599,1.0491641960055786,0.1447123028973212,0.1447123028973212,0.0,0.8140067037974317,2.4781981871166257,0.1808903786216515,0.2894246057946424,4.486081389816957,6.585,3.727,0.47,4.0,2.7133556793247724,0,552821,54.58333167517153,462,0.0023362127052291015,-0.02252589353139456,0.7640989165322285,-0.21622199040262025,-0.06549959761712287,0.3169511991618821,-0.1846577694991846,0.9119677011572982,0.5854504521968888,-0.2722697934568936,-0.07718165656754117,-0.08335357683851896,,
